,Year of Birth,Gender,Ethnicity
8429,2012,MALE,WHITE NON HISP
8430,2012,FEMALE,WHITE NON HISP
8431,2013,FEMALE,WHITE NON HISPANIC
8432,2014,FEMALE,HISPANIC
8433,2013,FEMALE,WHITE NON HISPANIC
8434,2013,FEMALE,WHITE NON HISPANIC
8435,2013,FEMALE,HISPANIC
8436,2013,FEMALE,WHITE NON HISPANIC
8437,2013,FEMALE,WHITE NON HISPANIC
8438,2012,FEMALE,BLACK NON HISP
8439,2013,FEMALE,WHITE NON HISPANIC
8440,2013,FEMALE,WHITE NON HISPANIC
8441,2013,FEMALE,WHITE NON HISPANIC
8442,2013,FEMALE,WHITE NON HISPANIC
8443,2013,FEMALE,WHITE NON HISPANIC
8444,2013,FEMALE,WHITE NON HISPANIC
8445,2014,FEMALE,WHITE NON HISPANIC
8446,2013,FEMALE,HISPANIC
8447,2013,FEMALE,WHITE NON HISPANIC
8448,2013,FEMALE,WHITE NON HISPANIC
8449,2012,FEMALE,HISPANIC
8450,2013,FEMALE,WHITE NON HISPANIC
8451,2012,FEMALE,WHITE NON HISP
8452,2013,FEMALE,WHITE NON HISPANIC
8453,2014,FEMALE,ASIAN AND PACIFIC ISLANDER
8454,2012,MALE,WHITE NON HISP
8455,2013,FEMALE,WHITE NON HISPANIC
8456,2012,MALE,ASIAN AND PACI
8457,2012,MALE,BLACK NON HISP
8458,2013,FEMALE,WHITE NON HISPANIC
8459,2013,FEMALE,WHITE NON HISPANIC
8460,2013,FEMALE,WHITE NON HISPANIC
8461,2013,MALE,BLACK NON HISPANIC
8462,2013,FEMALE,WHITE NON HISPANIC
8463,2013,FEMALE,WHITE NON HISPANIC
8464,2013,FEMALE,WHITE NON HISPANIC
8465,2014,FEMALE,BLACK NON HISPANIC
8466,2013,FEMALE,WHITE NON HISPANIC
8467,2014,MALE,WHITE NON HISPANIC
8468,2012,MALE,BLACK NON HISP
8469,2013,FEMALE,WHITE NON HISPANIC
8470,2012,FEMALE,HISPANIC
8471,2012,MALE,HISPANIC
8472,2013,FEMALE,WHITE NON HISPANIC
8473,2013,FEMALE,WHITE NON HISPANIC
8474,2013,FEMALE,WHITE NON HISPANIC
8475,2014,MALE,WHITE NON HISPANIC
8476,2014,MALE,BLACK NON HISPANIC
8477,2013,FEMALE,WHITE NON HISPANIC
8478,2013,FEMALE,WHITE NON HISPANIC
8479,2013,FEMALE,WHITE NON HISPANIC
8480,2013,MALE,WHITE NON HISPANIC
8481,2012,FEMALE,ASIAN AND PACI
8482,2013,FEMALE,WHITE NON HISPANIC
8483,2012,MALE,ASIAN AND PACI
8484,2012,FEMALE,ASIAN AND PACI
8485,2012,FEMALE,HISPANIC
8486,2012,MALE,WHITE NON HISP
8487,2013,MALE,BLACK NON HISPANIC
8488,2013,FEMALE,WHITE NON HISPANIC
8489,2014,FEMALE,WHITE NON HISPANIC
8490,2013,MALE,HISPANIC
8491,2012,FEMALE,ASIAN AND PACI
8492,2013,MALE,WHITE NON HISPANIC
8493,2012,FEMALE,BLACK NON HISP
8494,2013,FEMALE,WHITE NON HISPANIC
8495,2014,MALE,BLACK NON HISPANIC
8496,2013,FEMALE,WHITE NON HISPANIC
8497,2013,MALE,BLACK NON HISPANIC
8498,2013,FEMALE,WHITE NON HISPANIC
8499,2014,FEMALE,WHITE NON HISPANIC
8500,2013,MALE,WHITE NON HISPANIC
8501,2013,FEMALE,WHITE NON HISPANIC
8502,2013,FEMALE,WHITE NON HISPANIC
8503,2013,FEMALE,WHITE NON HISPANIC
8504,2013,FEMALE,WHITE NON HISPANIC
8505,2012,FEMALE,ASIAN AND PACI
8506,2014,MALE,WHITE NON HISPANIC
8507,2013,FEMALE,HISPANIC
8508,2013,FEMALE,WHITE NON HISPANIC
8509,2013,FEMALE,WHITE NON HISPANIC
8510,2012,MALE,BLACK NON HISP
8511,2013,MALE,HISPANIC
8512,2014,MALE,HISPANIC
8513,2013,FEMALE,WHITE NON HISPANIC
8514,2014,FEMALE,BLACK NON HISPANIC
8515,2013,FEMALE,WHITE NON HISPANIC
8516,2013,FEMALE,WHITE NON HISPANIC
8517,2013,FEMALE,WHITE NON HISPANIC
8518,2013,MALE,BLACK NON HISPANIC
8519,2013,FEMALE,WHITE NON HISPANIC
8520,2012,FEMALE,HISPANIC
8521,2013,FEMALE,WHITE NON HISPANIC
8522,2013,MALE,WHITE NON HISPANIC
8523,2014,MALE,WHITE NON HISPANIC
8524,2014,MALE,BLACK NON HISPANIC
8525,2014,FEMALE,WHITE NON HISPANIC
8526,2014,MALE,HISPANIC
8527,2012,FEMALE,ASIAN AND PACI
8528,2012,MALE,HISPANIC
8529,2012,MALE,HISPANIC
8530,2013,FEMALE,ASIAN AND PACIFIC ISLANDER
8531,2012,MALE,WHITE NON HISP
8532,2012,FEMALE,WHITE NON HISP
8533,2014,FEMALE,BLACK NON HISPANIC
8534,2014,FEMALE,WHITE NON HISPANIC
8535,2013,FEMALE,WHITE NON HISPANIC
8536,2013,FEMALE,WHITE NON HISPANIC
8537,2013,FEMALE,WHITE NON HISPANIC
8538,2013,FEMALE,WHITE NON HISPANIC
8539,2014,FEMALE,HISPANIC
8540,2013,MALE,BLACK NON HISPANIC
8541,2013,FEMALE,WHITE NON HISPANIC
8542,2013,FEMALE,WHITE NON HISPANIC
8543,2013,MALE,BLACK NON HISPANIC
8544,2013,FEMALE,HISPANIC
8545,2013,MALE,WHITE NON HISPANIC
8546,2014,MALE,WHITE NON HISPANIC
8547,2013,FEMALE,WHITE NON HISPANIC
8548,2012,FEMALE,HISPANIC
8549,2013,FEMALE,HISPANIC
8550,2014,MALE,WHITE NON HISPANIC
8551,2012,MALE,WHITE NON HISP
8552,2012,FEMALE,ASIAN AND PACI
8553,2012,MALE,BLACK NON HISP
8554,2013,FEMALE,WHITE NON HISPANIC
8555,2014,FEMALE,BLACK NON HISPANIC
8556,2012,FEMALE,BLACK NON HISP
8557,2013,FEMALE,HISPANIC
8558,2012,FEMALE,BLACK NON HISP
8559,2013,FEMALE,WHITE NON HISPANIC
8560,2012,MALE,WHITE NON HISP
8561,2012,MALE,ASIAN AND PACI
8562,2014,MALE,ASIAN AND PACIFIC ISLANDER
8563,2013,FEMALE,WHITE NON HISPANIC
8564,2013,FEMALE,WHITE NON HISPANIC
8565,2013,FEMALE,WHITE NON HISPANIC
8566,2014,FEMALE,HISPANIC
8567,2014,FEMALE,HISPANIC
8568,2012,MALE,WHITE NON HISP
8569,2012,MALE,WHITE NON HISP
8570,2013,MALE,ASIAN AND PACIFIC ISLANDER
8571,2013,MALE,ASIAN AND PACIFIC ISLANDER
8572,2014,MALE,WHITE NON HISPANIC
8573,2014,MALE,HISPANIC
8574,2013,FEMALE,WHITE NON HISPANIC
8575,2012,FEMALE,WHITE NON HISP
8576,2013,FEMALE,WHITE NON HISPANIC
8577,2013,FEMALE,WHITE NON HISPANIC
8578,2013,FEMALE,WHITE NON HISPANIC
8579,2013,FEMALE,ASIAN AND PACIFIC ISLANDER
8580,2013,FEMALE,WHITE NON HISPANIC
8581,2013,FEMALE,WHITE NON HISPANIC
8582,2013,MALE,ASIAN AND PACIFIC ISLANDER
8583,2012,MALE,BLACK NON HISP
8584,2013,MALE,HISPANIC
8585,2013,FEMALE,WHITE NON HISPANIC
8586,2014,FEMALE,WHITE NON HISPANIC
8587,2013,FEMALE,WHITE NON HISPANIC
8588,2012,FEMALE,ASIAN AND PACI
8589,2014,MALE,HISPANIC
8590,2012,FEMALE,HISPANIC
8591,2013,FEMALE,WHITE NON HISPANIC
8592,2014,FEMALE,HISPANIC
8593,2013,FEMALE,BLACK NON HISPANIC
8594,2014,MALE,BLACK NON HISPANIC
8595,2013,MALE,ASIAN AND PACIFIC ISLANDER
8596,2012,MALE,WHITE NON HISP
8597,2013,FEMALE,WHITE NON HISPANIC
8598,2014,MALE,HISPANIC
8599,2012,MALE,WHITE NON HISP
8600,2012,FEMALE,BLACK NON HISP
8601,2013,FEMALE,ASIAN AND PACIFIC ISLANDER
8602,2012,MALE,ASIAN AND PACI
8603,2013,FEMALE,WHITE NON HISPANIC
8604,2013,FEMALE,WHITE NON HISPANIC
8605,2013,FEMALE,WHITE NON HISPANIC
8606,2013,FEMALE,HISPANIC
8607,2013,FEMALE,WHITE NON HISPANIC
8608,2013,FEMALE,WHITE NON HISPANIC
8609,2014,FEMALE,HISPANIC
8610,2012,MALE,WHITE NON HISP
8611,2013,MALE,HISPANIC
8612,2013,FEMALE,WHITE NON HISPANIC
8613,2014,MALE,WHITE NON HISPANIC
8614,2014,FEMALE,WHITE NON HISPANIC
8615,2012,MALE,BLACK NON HISP
8616,2014,MALE,WHITE NON HISPANIC
8617,2014,FEMALE,HISPANIC
8618,2012,FEMALE,HISPANIC
8619,2013,FEMALE,HISPANIC
8620,2012,FEMALE,WHITE NON HISP
8621,2013,MALE,HISPANIC
8622,2012,FEMALE,BLACK NON HISP
8623,2014,MALE,BLACK NON HISPANIC
8624,2013,FEMALE,HISPANIC
8625,2013,MALE,HISPANIC
8626,2012,MALE,WHITE NON HISP
8627,2014,FEMALE,BLACK NON HISPANIC
8628,2012,FEMALE,WHITE NON HISP
8629,2013,MALE,HISPANIC
8630,2014,MALE,HISPANIC
8631,2014,FEMALE,ASIAN AND PACIFIC ISLANDER
8632,2012,MALE,ASIAN AND PACI
8633,2013,FEMALE,ASIAN AND PACIFIC ISLANDER
8634,2012,MALE,WHITE NON HISP
8635,2014,FEMALE,HISPANIC
8636,2012,FEMALE,BLACK NON HISP
8637,2012,FEMALE,WHITE NON HISP
8638,2013,MALE,WHITE NON HISPANIC
8639,2014,MALE,WHITE NON HISPANIC
8640,2012,MALE,HISPANIC
8641,2013,FEMALE,WHITE NON HISPANIC
8642,2013,FEMALE,HISPANIC
8643,2012,MALE,BLACK NON HISP
8644,2014,FEMALE,ASIAN AND PACIFIC ISLANDER
8645,2013,FEMALE,WHITE NON HISPANIC
8646,2014,FEMALE,BLACK NON HISPANIC
8647,2012,MALE,BLACK NON HISP
8648,2012,FEMALE,WHITE NON HISP
8649,2014,FEMALE,WHITE NON HISPANIC
8650,2012,FEMALE,WHITE NON HISP
8651,2013,FEMALE,BLACK NON HISPANIC
8652,2014,MALE,WHITE NON HISPANIC
8653,2013,MALE,HISPANIC
8654,2014,MALE,BLACK NON HISPANIC
8655,2012,FEMALE,WHITE NON HISP
8656,2012,FEMALE,WHITE NON HISP
8657,2013,FEMALE,WHITE NON HISPANIC
8658,2013,FEMALE,WHITE NON HISPANIC
8659,2012,MALE,BLACK NON HISP
8660,2014,FEMALE,WHITE NON HISPANIC
8661,2013,FEMALE,WHITE NON HISPANIC
8662,2013,FEMALE,BLACK NON HISPANIC
8663,2013,FEMALE,WHITE NON HISPANIC
8664,2012,MALE,HISPANIC
8665,2013,FEMALE,WHITE NON HISPANIC
8666,2013,FEMALE,ASIAN AND PACIFIC ISLANDER
8667,2014,MALE,ASIAN AND PACIFIC ISLANDER
8668,2013,MALE,HISPANIC
8669,2014,MALE,ASIAN AND PACIFIC ISLANDER
8670,2014,FEMALE,WHITE NON HISPANIC
8671,2013,FEMALE,WHITE NON HISPANIC
8672,2013,FEMALE,WHITE NON HISPANIC
8673,2013,FEMALE,WHITE NON HISPANIC
8674,2012,MALE,HISPANIC
8675,2012,MALE,HISPANIC
8676,2014,FEMALE,HISPANIC
8677,2013,FEMALE,WHITE NON HISPANIC
8678,2013,MALE,BLACK NON HISPANIC
8679,2012,MALE,BLACK NON HISP
8680,2013,MALE,WHITE NON HISPANIC
8681,2012,FEMALE,BLACK NON HISP
8682,2013,FEMALE,WHITE NON HISPANIC
8683,2014,FEMALE,BLACK NON HISPANIC
8684,2014,FEMALE,WHITE NON HISPANIC
8685,2014,MALE,HISPANIC
8686,2013,FEMALE,WHITE NON HISPANIC
8687,2013,FEMALE,WHITE NON HISPANIC
8688,2013,FEMALE,WHITE NON HISPANIC
8689,2013,FEMALE,WHITE NON HISPANIC
8690,2013,FEMALE,WHITE NON HISPANIC
8691,2012,FEMALE,WHITE NON HISP
8692,2013,FEMALE,WHITE NON HISPANIC
8693,2013,FEMALE,WHITE NON HISPANIC
8694,2012,MALE,ASIAN AND PACI
8695,2012,MALE,ASIAN AND PACI
8696,2012,MALE,BLACK NON HISP
8697,2014,FEMALE,HISPANIC
8698,2014,FEMALE,WHITE NON HISPANIC
8699,2014,MALE,WHITE NON HISPANIC
8700,2014,FEMALE,BLACK NON HISPANIC
8701,2014,MALE,BLACK NON HISPANIC
8702,2013,FEMALE,WHITE NON HISPANIC
8703,2013,FEMALE,WHITE NON HISPANIC
8704,2012,MALE,WHITE NON HISP
8705,2013,FEMALE,WHITE NON HISPANIC
8706,2014,MALE,WHITE NON HISPANIC
8707,2012,FEMALE,WHITE NON HISP
8708,2014,MALE,WHITE NON HISPANIC
8709,2014,FEMALE,ASIAN AND PACIFIC ISLANDER
8710,2012,MALE,HISPANIC
8711,2012,MALE,WHITE NON HISP
8712,2013,FEMALE,WHITE NON HISPANIC
8713,2013,FEMALE,WHITE NON HISPANIC
8714,2012,MALE,HISPANIC
8715,2012,FEMALE,HISPANIC
8716,2013,FEMALE,WHITE NON HISPANIC
8717,2013,FEMALE,WHITE NON HISPANIC
8718,2013,FEMALE,WHITE NON HISPANIC
8719,2013,FEMALE,WHITE NON HISPANIC
8720,2012,MALE,HISPANIC
8721,2013,FEMALE,HISPANIC
8722,2013,FEMALE,WHITE NON HISPANIC
8723,2013,FEMALE,WHITE NON HISPANIC
8724,2013,FEMALE,WHITE NON HISPANIC
8725,2014,FEMALE,HISPANIC
8726,2013,MALE,WHITE NON HISPANIC
8727,2013,FEMALE,WHITE NON HISPANIC
8728,2014,FEMALE,WHITE NON HISPANIC
8729,2013,MALE,ASIAN AND PACIFIC ISLANDER
8730,2014,FEMALE,WHITE NON HISPANIC
8731,2013,FEMALE,WHITE NON HISPANIC
8732,2013,FEMALE,WHITE NON HISPANIC
8733,2014,MALE,HISPANIC
8734,2013,FEMALE,WHITE NON HISPANIC
8735,2012,MALE,HISPANIC
8736,2014,FEMALE,HISPANIC
8737,2013,FEMALE,WHITE NON HISPANIC
8738,2013,FEMALE,WHITE NON HISPANIC
8739,2013,FEMALE,WHITE NON HISPANIC
8740,2013,MALE,HISPANIC
8741,2013,FEMALE,WHITE NON HISPANIC
8742,2014,MALE,ASIAN AND PACIFIC ISLANDER
8743,2014,FEMALE,WHITE NON HISPANIC
8744,2014,MALE,HISPANIC
8745,2013,FEMALE,ASIAN AND PACIFIC ISLANDER
8746,2014,MALE,BLACK NON HISPANIC
8747,2014,FEMALE,HISPANIC
8748,2013,FEMALE,WHITE NON HISPANIC
8749,2013,FEMALE,BLACK NON HISPANIC
8750,2013,FEMALE,WHITE NON HISPANIC
8751,2012,FEMALE,HISPANIC
8752,2013,MALE,ASIAN AND PACIFIC ISLANDER
8753,2014,FEMALE,WHITE NON HISPANIC
8754,2013,MALE,HISPANIC
8755,2013,FEMALE,WHITE NON HISPANIC
8756,2013,FEMALE,WHITE NON HISPANIC
8757,2012,MALE,BLACK NON HISP
8758,2012,FEMALE,HISPANIC
8759,2013,MALE,HISPANIC
8760,2013,FEMALE,WHITE NON HISPANIC
8761,2013,FEMALE,WHITE NON HISPANIC
8762,2013,FEMALE,WHITE NON HISPANIC
8763,2013,FEMALE,WHITE NON HISPANIC
8764,2014,FEMALE,WHITE NON HISPANIC
8765,2013,FEMALE,BLACK NON HISPANIC
8766,2013,MALE,WHITE NON HISPANIC
8767,2013,FEMALE,WHITE NON HISPANIC
8768,2012,FEMALE,HISPANIC
8769,2012,FEMALE,HISPANIC
8770,2013,MALE,WHITE NON HISPANIC
8771,2012,MALE,HISPANIC
8772,2012,MALE,WHITE NON HISP
8773,2013,FEMALE,WHITE NON HISPANIC
8774,2013,FEMALE,BLACK NON HISPANIC
8775,2012,FEMALE,WHITE NON HISP
8776,2013,FEMALE,WHITE NON HISPANIC
8777,2012,FEMALE,WHITE NON HISP
8778,2014,MALE,HISPANIC
8779,2013,FEMALE,BLACK NON HISPANIC
8780,2013,FEMALE,WHITE NON HISPANIC
8781,2013,FEMALE,WHITE NON HISPANIC
8782,2014,FEMALE,BLACK NON HISPANIC
8783,2013,FEMALE,WHITE NON HISPANIC
8784,2013,MALE,ASIAN AND PACIFIC ISLANDER
8785,2014,FEMALE,WHITE NON HISPANIC
8786,2014,FEMALE,HISPANIC
8787,2013,FEMALE,WHITE NON HISPANIC
8788,2012,FEMALE,ASIAN AND PACI
8789,2012,MALE,HISPANIC
8790,2014,MALE,BLACK NON HISPANIC
8791,2012,MALE,WHITE NON HISP
8792,2012,MALE,WHITE NON HISP
8793,2012,MALE,BLACK NON HISP
8794,2013,MALE,WHITE NON HISPANIC
8795,2013,FEMALE,WHITE NON HISPANIC
8796,2013,FEMALE,WHITE NON HISPANIC
8797,2014,MALE,WHITE NON HISPANIC
8798,2013,FEMALE,WHITE NON HISPANIC
8799,2012,FEMALE,BLACK NON HISP
8800,2013,FEMALE,WHITE NON HISPANIC
8801,2013,FEMALE,WHITE NON HISPANIC
8802,2012,MALE,BLACK NON HISP
8803,2012,MALE,ASIAN AND PACI
8804,2014,MALE,ASIAN AND PACIFIC ISLANDER
8805,2014,FEMALE,WHITE NON HISPANIC
8806,2012,FEMALE,BLACK NON HISP
8807,2012,FEMALE,HISPANIC
8808,2013,MALE,HISPANIC
8809,2012,FEMALE,WHITE NON HISP
8810,2013,FEMALE,WHITE NON HISPANIC
8811,2013,FEMALE,WHITE NON HISPANIC
8812,2013,FEMALE,WHITE NON HISPANIC
8813,2012,MALE,WHITE NON HISP
8814,2012,MALE,HISPANIC
8815,2013,MALE,ASIAN AND PACIFIC ISLANDER
8816,2013,MALE,ASIAN AND PACIFIC ISLANDER
8817,2013,FEMALE,WHITE NON HISPANIC
8818,2013,FEMALE,WHITE NON HISPANIC
8819,2012,FEMALE,WHITE NON HISP
8820,2014,MALE,WHITE NON HISPANIC
8821,2013,FEMALE,WHITE NON HISPANIC
8822,2013,FEMALE,WHITE NON HISPANIC
8823,2013,FEMALE,WHITE NON HISPANIC
8824,2012,MALE,WHITE NON HISP
8825,2013,FEMALE,WHITE NON HISPANIC
8826,2012,MALE,WHITE NON HISP
8827,2012,FEMALE,HISPANIC
8828,2012,MALE,HISPANIC
8829,2014,FEMALE,WHITE NON HISPANIC
8830,2013,FEMALE,WHITE NON HISPANIC
8831,2013,FEMALE,WHITE NON HISPANIC
8832,2014,FEMALE,WHITE NON HISPANIC
8833,2012,MALE,BLACK NON HISP
8834,2014,FEMALE,WHITE NON HISPANIC
8835,2013,FEMALE,WHITE NON HISPANIC
8836,2014,FEMALE,ASIAN AND PACIFIC ISLANDER
8837,2013,FEMALE,HISPANIC
8838,2014,FEMALE,ASIAN AND PACIFIC ISLANDER
8839,2014,MALE,HISPANIC
8840,2013,MALE,WHITE NON HISPANIC
8841,2013,FEMALE,BLACK NON HISPANIC
8842,2012,FEMALE,ASIAN AND PACI
8843,2013,FEMALE,WHITE NON HISPANIC
8844,2013,MALE,HISPANIC
8845,2014,FEMALE,HISPANIC
8846,2012,MALE,ASIAN AND PACI
8847,2014,MALE,HISPANIC
8848,2013,FEMALE,WHITE NON HISPANIC
8849,2013,FEMALE,HISPANIC
8850,2012,MALE,BLACK NON HISP
8851,2014,MALE,WHITE NON HISPANIC
8852,2013,FEMALE,WHITE NON HISPANIC
8853,2013,MALE,HISPANIC
8854,2012,MALE,HISPANIC
8855,2012,MALE,HISPANIC
8856,2014,FEMALE,WHITE NON HISPANIC
8857,2012,MALE,BLACK NON HISP
8858,2013,MALE,BLACK NON HISPANIC
8859,2014,FEMALE,HISPANIC
8860,2014,MALE,HISPANIC
8861,2013,FEMALE,WHITE NON HISPANIC
8862,2013,FEMALE,WHITE NON HISPANIC
8863,2013,FEMALE,WHITE NON HISPANIC
8864,2012,FEMALE,WHITE NON HISP
8865,2013,FEMALE,HISPANIC
8866,2013,FEMALE,WHITE NON HISPANIC
8867,2013,FEMALE,WHITE NON HISPANIC
8868,2012,FEMALE,HISPANIC
8869,2012,FEMALE,BLACK NON HISP
8870,2012,MALE,HISPANIC
8871,2013,FEMALE,WHITE NON HISPANIC
8872,2013,FEMALE,WHITE NON HISPANIC
8873,2013,FEMALE,WHITE NON HISPANIC
8874,2012,FEMALE,BLACK NON HISP
8875,2013,FEMALE,WHITE NON HISPANIC
8876,2013,FEMALE,BLACK NON HISPANIC
8877,2012,MALE,ASIAN AND PACI
8878,2013,MALE,WHITE NON HISPANIC
8879,2012,MALE,BLACK NON HISP
8880,2013,FEMALE,HISPANIC
8881,2013,FEMALE,WHITE NON HISPANIC
8882,2014,MALE,WHITE NON HISPANIC
8883,2014,MALE,WHITE NON HISPANIC
8884,2013,FEMALE,WHITE NON HISPANIC
8885,2013,FEMALE,HISPANIC
8886,2014,MALE,WHITE NON HISPANIC
8887,2013,FEMALE,HISPANIC
8888,2012,MALE,BLACK NON HISP
8889,2013,MALE,HISPANIC
8890,2014,MALE,ASIAN AND PACIFIC ISLANDER
8891,2014,FEMALE,BLACK NON HISPANIC
8892,2014,FEMALE,WHITE NON HISPANIC
8893,2013,FEMALE,WHITE NON HISPANIC
8894,2013,FEMALE,WHITE NON HISPANIC
8895,2013,FEMALE,WHITE NON HISPANIC
8896,2013,FEMALE,WHITE NON HISPANIC
8897,2012,FEMALE,HISPANIC
8898,2012,MALE,WHITE NON HISP
8899,2014,MALE,HISPANIC
8900,2013,MALE,ASIAN AND PACIFIC ISLANDER
8901,2014,MALE,ASIAN AND PACIFIC ISLANDER
8902,2013,FEMALE,WHITE NON HISPANIC
8903,2012,MALE,ASIAN AND PACI
8904,2013,FEMALE,WHITE NON HISPANIC
8905,2012,MALE,ASIAN AND PACI
8906,2013,MALE,ASIAN AND PACIFIC ISLANDER
8907,2013,FEMALE,BLACK NON HISPANIC
8908,2012,FEMALE,ASIAN AND PACI
8909,2012,MALE,BLACK NON HISP
8910,2012,FEMALE,ASIAN AND PACI
8911,2013,FEMALE,WHITE NON HISPANIC
8912,2013,FEMALE,WHITE NON HISPANIC
8913,2013,FEMALE,WHITE NON HISPANIC
8914,2014,FEMALE,WHITE NON HISPANIC
8915,2013,FEMALE,WHITE NON HISPANIC
8916,2014,FEMALE,HISPANIC
8917,2014,FEMALE,ASIAN AND PACIFIC ISLANDER
8918,2013,MALE,HISPANIC
8919,2013,FEMALE,WHITE NON HISPANIC
8920,2012,FEMALE,WHITE NON HISP
8921,2012,FEMALE,WHITE NON HISP
8922,2012,MALE,WHITE NON HISP
8923,2012,MALE,HISPANIC
8924,2013,FEMALE,WHITE NON HISPANIC
8925,2012,FEMALE,BLACK NON HISP
8926,2012,MALE,WHITE NON HISP
8927,2013,FEMALE,WHITE NON HISPANIC
8928,2012,FEMALE,BLACK NON HISP
8929,2013,FEMALE,WHITE NON HISPANIC
8930,2012,MALE,HISPANIC
8931,2013,FEMALE,WHITE NON HISPANIC
8932,2012,FEMALE,WHITE NON HISP
8933,2013,FEMALE,WHITE NON HISPANIC
8934,2013,MALE,HISPANIC
8935,2014,MALE,WHITE NON HISPANIC
8936,2013,MALE,HISPANIC
8937,2013,FEMALE,WHITE NON HISPANIC
8938,2013,FEMALE,WHITE NON HISPANIC
8939,2013,FEMALE,WHITE NON HISPANIC
8940,2013,FEMALE,WHITE NON HISPANIC
8941,2014,FEMALE,BLACK NON HISPANIC
8942,2013,FEMALE,WHITE NON HISPANIC
8943,2014,MALE,ASIAN AND PACIFIC ISLANDER
8944,2013,FEMALE,WHITE NON HISPANIC
8945,2013,FEMALE,WHITE NON HISPANIC
8946,2013,MALE,WHITE NON HISPANIC
8947,2013,FEMALE,WHITE NON HISPANIC
8948,2013,FEMALE,HISPANIC
8949,2013,MALE,WHITE NON HISPANIC
8950,2012,MALE,HISPANIC
8951,2012,MALE,WHITE NON HISP
8952,2013,FEMALE,WHITE NON HISPANIC
8953,2013,FEMALE,WHITE NON HISPANIC
8954,2013,FEMALE,WHITE NON HISPANIC
8955,2014,FEMALE,WHITE NON HISPANIC
8956,2013,FEMALE,WHITE NON HISPANIC
8957,2014,MALE,WHITE NON HISPANIC
8958,2013,FEMALE,WHITE NON HISPANIC
8959,2013,MALE,WHITE NON HISPANIC
8960,2012,FEMALE,WHITE NON HISP
8961,2012,MALE,WHITE NON HISP
8962,2012,FEMALE,WHITE NON HISP
8963,2013,FEMALE,WHITE NON HISPANIC
8964,2013,FEMALE,ASIAN AND PACIFIC ISLANDER
8965,2013,FEMALE,WHITE NON HISPANIC
8966,2013,MALE,WHITE NON HISPANIC
8967,2013,FEMALE,WHITE NON HISPANIC
8968,2013,FEMALE,WHITE NON HISPANIC
8969,2012,MALE,HISPANIC
8970,2013,FEMALE,WHITE NON HISPANIC
8971,2012,MALE,HISPANIC
8972,2013,MALE,ASIAN AND PACIFIC ISLANDER
8973,2014,FEMALE,HISPANIC
8974,2013,FEMALE,WHITE NON HISPANIC
8975,2013,MALE,ASIAN AND PACIFIC ISLANDER
8976,2012,MALE,ASIAN AND PACI
8977,2013,MALE,ASIAN AND PACIFIC ISLANDER
8978,2013,MALE,ASIAN AND PACIFIC ISLANDER
8979,2013,MALE,ASIAN AND PACIFIC ISLANDER
8980,2014,MALE,ASIAN AND PACIFIC ISLANDER
8981,2013,MALE,ASIAN AND PACIFIC ISLANDER
8982,2012,FEMALE,HISPANIC
8983,2013,MALE,ASIAN AND PACIFIC ISLANDER
8984,2012,MALE,BLACK NON HISP
8985,2014,FEMALE,BLACK NON HISPANIC
8986,2012,MALE,HISPANIC
8987,2012,FEMALE,WHITE NON HISP
8988,2013,MALE,ASIAN AND PACIFIC ISLANDER
8989,2013,FEMALE,HISPANIC
8990,2013,MALE,WHITE NON HISPANIC
8991,2013,MALE,ASIAN AND PACIFIC ISLANDER
8992,2014,MALE,WHITE NON HISPANIC
8993,2012,FEMALE,WHITE NON HISP
8994,2013,MALE,ASIAN AND PACIFIC ISLANDER
8995,2014,FEMALE,BLACK NON HISPANIC
8996,2013,MALE,ASIAN AND PACIFIC ISLANDER
8997,2013,MALE,ASIAN AND PACIFIC ISLANDER
8998,2013,MALE,ASIAN AND PACIFIC ISLANDER
8999,2014,MALE,HISPANIC
9000,2013,MALE,ASIAN AND PACIFIC ISLANDER
9001,2013,MALE,WHITE NON HISPANIC
9002,2013,MALE,ASIAN AND PACIFIC ISLANDER
9003,2013,MALE,ASIAN AND PACIFIC ISLANDER
9004,2012,MALE,BLACK NON HISP
9005,2013,MALE,WHITE NON HISPANIC
9006,2013,MALE,ASIAN AND PACIFIC ISLANDER
9007,2013,MALE,HISPANIC
9008,2013,FEMALE,ASIAN AND PACIFIC ISLANDER
9009,2014,MALE,HISPANIC
9010,2013,MALE,HISPANIC
9011,2012,MALE,WHITE NON HISP
9012,2012,MALE,ASIAN AND PACI
9013,2014,MALE,WHITE NON HISPANIC
9014,2013,MALE,ASIAN AND PACIFIC ISLANDER
9015,2012,FEMALE,ASIAN AND PACI
9016,2014,MALE,HISPANIC
9017,2014,MALE,WHITE NON HISPANIC
9018,2013,MALE,ASIAN AND PACIFIC ISLANDER
9019,2013,MALE,ASIAN AND PACIFIC ISLANDER
9020,2013,MALE,ASIAN AND PACIFIC ISLANDER
9021,2013,MALE,ASIAN AND PACIFIC ISLANDER
9022,2014,MALE,ASIAN AND PACIFIC ISLANDER
9023,2012,MALE,ASIAN AND PACI
9024,2013,MALE,ASIAN AND PACIFIC ISLANDER
9025,2012,FEMALE,WHITE NON HISP
9026,2013,MALE,ASIAN AND PACIFIC ISLANDER
9027,2013,MALE,ASIAN AND PACIFIC ISLANDER
9028,2013,MALE,ASIAN AND PACIFIC ISLANDER
9029,2013,MALE,ASIAN AND PACIFIC ISLANDER
